Registro,Dispositivo,Fecha de nacimiento,Género,¿Qué tan satisfecho está con su vida actualmente?,¿Hasta qué punto siente que las cosas que hace en su vida diaria valen la pena?,"<b>Pensando en tu bienestar emocional, ¿qué tan feliz o ansioso(a) te sentiste ayer?</b>",<b>¿Qué aspecto cambiarías en Tuluá para mejorar tu bienestar y el de los demás?</b>,¿Mejorarías algo en tu Barrio?,¿En que barrio resides y que harías para mejorarlo?,Duración
2024-12-06 18:34:47,computer,2006-01-14,male,8,8,Neutral,"SEGURIDAD, DESEMPLEO Y VADA CARA",SI,VILLA CASMPESTRE,01:24
2024-12-06 20:21:16,teléfono,1953-11-18,male,,10,Muy Feliz,controlar al motociclista,SI,nuevo farfan tener mejor atención del alcalde caresemos de eso,05:38
2024-12-06 20:34:59,teléfono,1985-03-06,male,7,8,Neutral,Cambiaría el mandatario que nos dejó sin el alumbrado tradicional de la transversal 12 está visto que a este señor no le importa el pueblo,SI,Portales de riopaila  le pondría reductores de velocidad a las cuadras anchas para que las motos y carros no andén a altas velocidades,04:27
2024-12-06 21:01:50,teléfono,1967-10-02,female,1,1,No somos nada,Cambiaría el desempleo.crear más empresas y poder dar trabajo a los tulueños.,SI,Vivo en nuevo farfan.mejorar la atención en el centro de salud.dar las citas personalmente.la linea de waza del hospital no funciona.,04:10
2024-12-06 20:46:09,teléfono,1956-01-01,male,,10,Muy Feliz,Lo único que puede cambiar a Tulua y a este mundo es el Señor jesucristo porque sólo Dios ase al hombre feliz murió por todos y el que quiera venga y beba de su amor eterno,SI,Barrios salesianos predicar su palabra dise el el Rey de la Gloria dise arrepentidos y bautizos en el Nombre de Jesucristo para perdón de lo,20:12
2024-12-06 21:11:41,teléfono,1984-11-14,male,8,,Feliz,,SI,Seguridad y progreso,00:35
2024-12-06 21:11:49,teléfono,1958-11-01,male,5,6,Neutral,Mejoraría el sistema vial decongestionaria el centro de la ciudad,SI,Señalización vial,02:45
2024-12-06 21:45:47,teléfono,1972-03-16,female,5,7,Un poco ansioso,"Primero la seguridad, ubicación de las personas que habitan en la balastrera pues es un foco de venta de alucinógenos. Promover festivales para microempresarios",SI,"Estoy recién ubicada en el nuevo barrio villa de las palmas que está situado en la nueva ciudadela parque central, evacuar la balastrera",09:41
2024-12-06 21:52:13,teléfono,1957-07-03,female,7,9,Feliz,"Queremos una tulua segura,hay demasiada gente loca por el consumo  de drogas ilegales",SI,"Vivo en el campo,pero todo lo compro en tulua",04:19
2024-12-06 21:55:41,teléfono,1987-06-23,male,3,3,Temo por mi vida,La seguridad. Hace falta incentivar el comercio y la pujanza,SI,La seguridad,01:30
2024-12-06 22:03:06,teléfono,1967-08-20,male,7,7,Feliz,Más oportunidades de trabajo,SI,Aguaclara Más obras de infraestructura y empleo,01:37
2024-12-06 22:16:35,teléfono,2000-07-29,male,7,7,Feliz,Cambiar el alcalde que promete y no cumple,SI,Mejoraría la seguridad de el barrio nuevo Fatima,01:25
2024-12-06 22:22:48,teléfono,1989-05-01,female,10,10,Feliz,La seguridad,SI,"En la merced, seguridad",01:50
2024-12-06 22:41:32,teléfono,1987-12-08,male,10,10,Feliz,"La seguridad aún le falta un poco más por cambiar.. Mucho bandido por ahí andando sin Dios y sin ley, sin cascos, es muy bueno lo que se piensa implementar referente al tema de tránsito, pero aún falta más control.",SI,"Barrio rojas, malla vial calle 22, es un caos todo el tiempo. Convertir una sola vía y destapar vía en la calle 23, continuidad.",05:27
2024-12-06 23:07:31,teléfono,1962-09-06,male,7,8,Feliz,Seguridad. Pienso seríamos mucho más felices,NO,Victoria,01:52
2024-12-07 07:36:42,teléfono,1989-09-06,female,8,9,Muy Feliz,"Que el alcalde deje tanto odio, hacia otro alcalde inepto y malo que tuvo la ciudad. El pueblo no tiene por qué pagar. Primero quito el yo amo tulua y después nos deja sin navidad en los parque y sitios emblemáticos. Al igual se está haciendo la oreja mocha contra la corrupción de los comerciantes.",SI,San felipe,02:28
2024-12-07 09:30:23,teléfono,1987-01-03,female,3,3,Muy ansioso,"La seguridad, hay mucho temor para salir a las calles, no sabes cuando nos toca una perdida y en lo laboral esta aún peor. Abusos laborales e igual robos al salir de los trabajos. Es frustrarte. Pero me encanta mi Tuluá, tengo fé que en algún momento  esté pueblo va a mejorar con el poder de Dios.",NO,"Victoria, mmmm unos vecinos que no saben el respeto por su entorno, ponen música a todo volumen.",05:49
2024-12-07 09:44:24,teléfono,1966-04-24,female,5,6,Temo por mi vida,"La seguridad,que haya oportunidades labirakez obra todos los ciudadanos,que los jóvenes tengan mas campo de acción ,educación y deporte y otras actividades más,que se restauren las calles muchos huecos por donde se transite,en fin debemos mejorar, ...mas autoridad pendiente del pueblo,menos corrupci",SI,"Seguridad,calles restauradas,parques temáticos,autoridad al cuidado de lis ciudadanos y no chateando.",04:55
2024-12-07 10:54:11,teléfono,1960-05-05,male,,,Feliz,Creo mas hayuda para lo de la calle,SI,Los servicios,03:15
2024-12-07 11:39:02,teléfono,1968-06-08,female,10,9,Muy Feliz,Darle oportunidad a las personas mayores para acceder a oportunidades de trabajo,SI,"Barrio victoria, la inseguridad",01:39
2024-12-07 13:58:35,teléfono,1985-07-29,male,10,10,Neutral,La seguridad,SI,"Br Av Cali. Inseguridad, aprovecharía y mejoraría el tramo del río desde la calle 34 hasta la cancha",01:55
2024-12-07 14:43:49,teléfono,1980-04-14,male,4,6,Un poco ansioso,"Seguridad en la ciudad es lo más importante, conbatir la estorsion de manera definitiva.  no estamos tranquilos a ningún momento por que uno sabe a que horas le van a pedir algo.",SI,Pavimentación hay varias calles si paimentar  Buenos aires,05:00
2024-12-07 14:53:33,teléfono,1991-01-28,male,4,4,Temo por mi vida,Totalmente mejorar la seguridad de todo los ciudadanos.,SI,Barrio fatima. Kay de policía en el parque de la familia,04:36
2024-12-07 15:47:24,teléfono,1982-04-06,male,10,10,,Lo dirigentes de la alcancía,SI,,01:22
2024-12-07 16:38:33,teléfono,1977-09-02,female,3,1,Muy Feliz,,SI,"Nuevo farfan gestonar pavimento, parques, escenario deportivo organizandolos",02:04
2024-12-07 16:41:55,teléfono,1977-09-02,female,1,4,Muy Feliz,"Mas oportunidades laborares por medio de proyectos, y apoyar el emprendimiento",SI,"Barrio nuevo farfan la seguridad,  los escenarios  deportivos el arreglo de los parques y gestionar pavimento  y repavinento",03:07
2024-12-07 16:58:56,teléfono,1961-10-11,male,,4,Temo por mi vida,Extorsión continúa,SI,Fachada de casas de color blanco,01:45
2024-12-07 17:01:54,teléfono,1985-06-29,female,9,8,Feliz,Seguridad,SI,Infraestructura vial,01:18
2024-12-07 18:25:14,teléfono,1956-01-09,female,7,8,Feliz,,SI,,01:00
2024-12-07 20:02:41,teléfono,1963-12-01,male,10,10,Muy Feliz,La seguridad hay muchos homicidios por extorsión..,SI,Barrio San Pedro Claver. Más compromiso con parques están abandonados no hay zonas de recreación.. so zonas de excrementos de perro y consum,10:06
2024-12-07 20:39:03,teléfono,1962-01-21,female,,10,Muy Feliz,,SI,,00:53
2024-12-07 20:45:29,teléfono,1962-09-14,female,8,8,Neutral,Bajar el costo de los servicios públicos y mejorar las entidades prestadoras de servicios de la salud,SI,Barrio popular trataría de conseguir que arreglen el parque del barrio pues está muy desmejorado,04:55
2024-12-05 21:59:42,teléfono,1975-01-10,male,7,9,Neutral,"Sin ser clasista, yo implementaria una campaña en los estractos bajos para que planifiquen muy bien su familia y no tengan tantos hijos, que no pueden educar bien",NO,"Barrio bolivar, la verdad es un muy buen barrio para vivir",37:24
2024-12-07 21:47:52,teléfono,1969-02-20,female,,,Feliz,Mejor trabajo un buen emprendimiento contando con los recursos para tener un sistema de vida sin tantas falias y poder tener una casa propia y mi negosio,SI,La seguridad controlar más las drogas es el peor viros,05:36
2024-12-07 22:40:26,teléfono,1990-04-04,male,7,8,Un poco ansioso,La cultura vial y los planes para embellecer la ciudad y atraer inversión,SI,"En el barrio Lomitas realizaría la pavimentación de varias cuadras, entre ellas la Cra 46 y Cra 45",02:05
2024-12-07 23:23:41,teléfono,1993-04-01,male,10,,Temo por mi vida,El sistema policial,SI,Agua clara más autorida,01:48
2024-12-08 00:25:31,teléfono,1963-07-09,male,7,6,Feliz,El copro de Servicios Públicos,SI,Ajuaclara la Segurida la Cultura de las Personas,03:10
2024-12-08 02:44:47,teléfono,1988-06-15,female,4,10,Muy Feliz,"Más seguridad al comerciante, que alumbren todo Tuluá como antes, que las citas sean menos demoradas, que le bajen al cobro del aseo en los servicios públicos",SI,Quitar un matorral que está sobre la carrera 18 a progresar y hagan un parque para niños y adultos,02:35
2024-12-08 05:03:54,teléfono,1958-08-29,male,5,7,Muy ansioso,Seguridad en la ciudad,SI,Centro. Seguridad,02:07
2024-12-09 16:51:29,teléfono,1975-04-18,female,9,10,Feliz,El terminal,SI,,01:43
2024-12-09 16:56:14,teléfono,2015-01-01,male,5,8,Un poco ansioso,Seguridad. Desempleo.,NO,Victoria,01:02
2024-12-09 18:07:32,teléfono,1958-06-30,female,10,10,Muy Feliz,Más oportunidades de trabajo,SI,Seguridad,00:52
2024-12-09 18:17:23,teléfono,1973-08-02,male,10,7,Feliz,MAS SEGURIDAD Y MAS EMPLEO,SI,PEÑARANDA Y ACABAR LAS CARRETILLAS DA PESAR COMO MALTRATAN LOS CABALLOS,03:20
2024-12-09 20:12:18,teléfono,1984-08-15,female,8,8,Neutral,Q haya más seguridad y q en los colegios enseñen la urbanidad de carreño,NO,"Nuevo príncipe ,que haya más seguridad",02:10
2024-12-09 21:02:03,teléfono,1982-03-08,female,7,8,Feliz,Seguridad  Empleabilidad,NO,Esperanza,02:05
2024-12-09 21:03:58,teléfono,1963-07-09,male,2,8,Neutral,El Alcalde,SI,Aguaclara,01:48
2024-12-09 22:14:33,teléfono,1989-05-04,male,9,10,Inseguro,Primero la seguridad segundo el bienestar en cada barrio la pavimentación en ellos y más fuerza pública integración con las familias paseos en la comunidades eso se perdió integración más oportunidad de empleo y estudio,SI,San Franciscos k lo pavimenten por un lado y la seguridad la integración de los jóvenes los niños hacer de sus vidas un mejor bienestar,03:47
2024-12-09 22:17:21,teléfono,1982-11-15,male,6,7,Neutral,"La cultura y la educación de los habitantes, hay mucho desorden y poca empatía.",SI,"En pueblo nuevo, mejoramiento en las vías y señalización en la carrera 19",03:34
2024-12-09 22:19:09,teléfono,1984-11-01,female,10,10,Muy Feliz,Pagar mis deudas,SI,Vivo en el cóndor 2 y terminaría nuestro parque,01:52
2024-12-09 22:16:29,teléfono,1957-05-24,male,1,5,Temo por mi vida,Que no dejen que tulua se derrumbe así como está vamos para el abismo cuando se a vía visto un diciembre sin alumbrado el rio tulua el sitio de reunión de los tulueños cada año día de las velitas se acabaron con mi tulua,SI,Seguridad general caminamos con miedo con sosobra escuchamos una moto y el corazón se agita,11:10
2024-12-10 12:56:09,teléfono,1980-04-29,male,6,7,Neutral,El alcalde ese señor no sirve para nada solo ataca al trabajador es un avaro,SI,,01:34
2024-12-10 12:56:44,teléfono,1970-03-28,male,8,6,Muy ansioso,Una mejor administración municipal,SI,Tomas uribe combatir el microrafico,03:06
2024-12-10 12:57:34,teléfono,1974-10-04,male,8,9,Feliz,La delincuencia y el acoso de las autoridades a la gente trabajadora,SI,Portales de riopaila que las autoridades estén más pendientes del ruido tan elevado por la música en varias casas q la policía llegue cuand,02:33
2024-12-10 13:04:53,teléfono,1981-03-14,male,8,9,Feliz,Mas seguridad. Para erradicar por completo con la extorción y el sicariato. Y atención uegente al barrio guayacanes que lo convirtieron en un conpleto basurero y nadie hace nada para corregir esto. Es una verguenza para la ciudad.,SI,"Barrio guayacanes   ya que lo convirtieron en un basurero, corregir esto y paimentarlo",07:52
2024-12-10 13:13:21,teléfono,1966-06-07,male,3,6,Un poco ansioso,La inseguridad  es peor problema que  tenemos junto a  la  extorcion y  la  falta de oportunidad  dr empleo  para  muestros  hijos  y demas poblacion,SI,Las  vias aledañas,04:24
2024-12-10 13:32:49,teléfono,1963-05-13,female,10,,Neutral,,SI,Reforzar la seguridad,01:44
2024-12-10 13:33:02,teléfono,1984-07-02,male,9,9,Muy Feliz,"La seguridad, más presencia del mandatario con los tulueños",SI,Mejorar las calles (pavimentar) Nuevo príncipe,02:09
2024-12-10 13:39:50,teléfono,1985-10-29,male,7,5,Neutral,al pueblo le falta más inversión en los niños Para que eesten ocupados aprendiendo algo y no el la calle cojiendo vicios,SI,"ma policía patrullando, se demoran mucho en pasar de nuevo.",03:44
2024-12-10 14:04:17,teléfono,1981-05-23,female,8,9,Feliz,"la seguridad social. libertad para construir empresa, salir sin miedo por la ciudad",SI,nuevo alvernia. apoyar con recursos la seguridad. Requerimos autoridad estratégica para todo Tuluá.,03:28
2024-10-22 22:56:22,teléfono,1980-07-17,male,8,8,Feliz,"Seguridad, confianza en las instituciones, que podamos iniciar cualquier negocio sin temor a que nos quieran extorsionar, que podamos andar libremente sin que tránsito quiera hacernos un comparendo por cualquier cosa, que de verdad se aplique la norma para prevenir accidentalidad y bienestar.",SI,"Buenos Aires, pavimentación, señalizacion de las vías, enbellecimiento de sus parques con bancas y zonas de diversión y deporte.",54:11
2024-12-10 14:52:06,teléfono,1977-01-14,female,3,10,Neutral,"Que se impulsará más empleo y permitieran que empresas se fijaran en Tuluá, dándoles un alivio de impuestos con la condición que los empleados sean todos de Tuluá, eso es paz y bienestar no solo llenar los bolsillos del alcalde y su comitiva por el periodo, sino el pueblo en conjunto",SI,Las vías son pésimas y se pagan el predial bien alto,05:13
2024-12-10 16:21:29,teléfono,1975-11-01,female,6,,Neutral,El desempleo,SI,Agua clara le daría un poco más de proyectos de recreación para los niños y mejoramiento en la vía  de la carrilera está en muy mal estado,05:34
2024-12-10 17:43:41,teléfono,1971-06-02,male,10,9,Muy Feliz,"La seguridad, más fuentes de empleo como obras civiles me concentraria en ayudar en la parte espiritual los retiros son clave",SI,Victoria creo que es un barrio muy agradable y la verdad no sé que mejorar está muy bien ubicado y es muy tranquilo,09:31
2024-12-10 18:01:16,teléfono,1963-01-30,male,,10,Muy Feliz,La. Falta de sentido de pertenencia hay gente que hace si  no criticar  pero no da ideas. Positivas,SI,Call 26 a la. Calle del sancocho la seguridad el barrio es.muy sólo,05:44
2024-12-10 18:20:18,teléfono,1996-07-04,female,6,4,Muy ansioso,La falta de empleo y las trabas al vendedor informal y/o ambulante,NO,"Portales del rio, el sector donde vivo es agradable, con buena convivencia",02:41
2024-12-10 21:30:19,teléfono,1973-04-15,male,5,10,Muy ansioso,El respeto en las vias los semáforos los pares los domiciliarios ni respetan creo que cuando hubo los reductores de velocidad de tres funcionaba mucho,NO,Limonar,07:19
2024-12-10 21:38:23,teléfono,1994-01-28,female,,6,Temo por mi vida,Más espacios de diversión familiar,SI,Portal de San Felipe la iluminación y seguridad,01:47
2024-12-11 06:05:21,teléfono,1956-02-19,male,9,8,Feliz,La vieja terminal.ese lugar debe transformar la ciudad.y los parques.mas equipos para trabajo fisico..se debe impactar el turismo con un cable desde la marina a estambul.,SI,Seguridad y mejor centro de salud.,04:11
2024-12-11 11:43:26,teléfono,1965-06-21,male,8,8,Feliz,La seguridad y el empleo,SI,Principe semáforos,02:36
2024-12-11 15:41:54,teléfono,1964-11-01,female,7,6,Neutral,Más oportunidades alos jóvenes de trabajo y universidades alos estractos 1 2 3 gratis,SI,Sampedro clavel  los parque hacer gimnacio para los adultos,05:48
2024-12-11 16:10:40,teléfono,1962-03-19,male,9,,Feliz,"La seguridad,están extorsionando bastante nuevamente",SI,"Alameda 1,el ruido de los vecinos cuando sacan los parlantes a la calle y les ponen mucho volumen",02:46
2024-12-11 16:21:13,teléfono,1967-01-15,female,8,9,Neutral,"Pertenezco al gremio docente y la verdad todo i a muy bien con el final de Año escolar, pero en mi Institución, María Antonia Ruiz, se daño la felicidad de haber logrado el primer puesto en el ICFES, por la actitud del señor Vidales, con nosotros. En lugar de motivarnos, sentimos que se extralimita.",SI,"El manejo de las mascotas, demasiado ruidosas y no tienen control de sus amos para los desechos",04:22
2024-12-12 00:03:52,teléfono,1969-04-09,female,10,10,Feliz,"No solo en Tulua sino en todo el mundo, ser más seres humanos",SI,En todos los barrios la seguridad,05:01
2024-12-12 15:17:39,teléfono,1984-07-13,male,8,10,Feliz,Seguridad,SI,Alameda,00:37
2024-12-12 21:11:45,teléfono,1967-10-02,female,5,,Neutral,,SI,,02:04
