Identificador de la publicación,Identificador de la página,Nombre de la página,Título,Descripción,Duración (segundos),Hora de publicación,Tipo de subtítulo,Enlace permanente,Es una publicación cruzada,Es una publicación compartida,Tipo de publicación,Idiomas,Etiquetas personalizadas,Estado de contenido financiado,Comentario sobre los datos,Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,Veces que se compartió,Total de clics,Clics de otro tipo,Consumo de segmentación del público coincidente (Photo Click),Clics en el enlace,Segundos reproducidos,Segundos en promedio reproducidos,Ingresos estimados (USD),Impresiones del anuncio,CPM del anuncio (USD),Consumo de segmentación del público coincidente (Video Click),Reach
1177313284436002,100064720237286,Alcaldía de Tuluá,"📢 ¡Tu decisión cuenta! 🗳️
¿Tienes entre 14 y 28 años? ¡Es momento de participar!✅
Inscribe tu documento y prepárate para las elecciones del Consejo Municipal de Juventudes 2025 🙌🏼

🗓️ Inscripciones hasta el 21 de julio
📍 Entra a 👉 idj.registraduria.gov.co

🔍 Y desde el 19 de septiembre, verifica tu inscripción en:
🌐 www.registraduria.gov.co

💬 Elige, propone y transforma tu municipio. ¡Comparte y motiva a más jóvenes como tú! 💪🏼 #ParaSerFelices Registraduría Nacional del Estado Civil de Colombia",,0,2025-03-07 08:32:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0KMRBXMU4DXQvoYZLE3SHo5d1J3CerHxeZPxCcAdzmJzCdiKVrhaUorU2Nn1zuB8Sl,0,0,Fotos,,,,,Total,2015.0,1303.0,31.0,18.0,0.0,13.0,90,18.0,68.0,4.0,,,,,,,
1177289281105069,100064720237286,Alcaldía de Tuluá,"🎉 ¡Feria de Emprendimiento en Tuluá! 💼✨
Este 6 de julio acompáñanos en el Parque de la Guadua y disfruta de:

🎨 Presentaciones artísticas
🍽️ Show de gastronomía
🛍️ Más de 70 emprendimientos
🎁 Premios, Oferta Institucional y mucho más

🕙 De 10:00 a. m. a 5:00 p. m.
¡Una oportunidad para apoyar el talento local y fortalecer nuestras comunidades! 💪🏽 #ParaSerFelices  ¡Te esperamos!",,0,2025-03-07 07:57:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02fqd3XvSjc5pVtuYJL8RrbW5TDcrbKcb1NbwRfSR63Jtu6RqLoi76HAgDqnTZ5pH2l,0,0,Fotos,,,,,Total,1579.0,1028.0,44.0,35.0,0.0,9.0,8,3.0,5.0,,,,,,,,
1176771321156865,100064720237286,Alcaldía de Tuluá,"#Salud | Tuluá inaugura el primer Club Cuidarte para pacientes diabéticos e hipertensos.

Con el objetivo de transformar la atención en salud y fortalecer el acompañamiento a pacientes crónicos, el Hospital Rubén Cruz Vélez, en articulación con la Secretaría Departamental de Salud del Valle del Cauca y la Secretaría de Salud Municipal, inauguró en Tuluá el primer Club Cuidarte, una iniciativa pionera dirigida a personas con diagnóstico de diabetes e hipertensión.

Lee la noticia completa:⬇⬇⬇
",,0,2025-02-07 15:38:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02RugjYav3XbRvPvDFdBDUfE1Hdna71Sj2T193YSrTrLK9wLVj17twHvcV2QwZCUakl,0,0,Enlaces,,,,,Total,3234.0,2213.0,65.0,46.0,5.0,14.0,102,38.0,,64.0,,,,,,,
1176744467826217,100064720237286,Alcaldía de Tuluá,"🩺🐾 ¡+50 animalitos esterilizados por una Tuluá que protege y cuida!
Seguimos dando pasos firmes por el bienestar animal 💙✅

Gracias al trabajo articulado entre la Subsecretaría de Protección y Bienestar Animal y la Secretaría de Salud Municipal, realizamos una jornada de esterilización gratuita que permitió a más de 50 caninos y felinos acceder a su cirugía 🐶🐱
Esterilizar es:
✅ Prevenir el abandono
✅ Evitar el maltrato
✅ Un acto de amor

#ParaSerFelices 💙😺🐶","🩺🐾 ¡+50 animalitos esterilizados por una Tuluá que protege y cuida!
Seguimos dando pasos firmes por el bienestar animal 💙✅

Gracias al trabajo articulado entre la Subsecretaría de Protección y Bienestar Animal y la Secretaría de Salud Municipal, realizamos una jornada de esterilización gratuita que permitió a más de 50 caninos y felinos acceder a su cirugía 🐶🐱
Esterilizar es:
✅ Prevenir el abandono
✅ Evitar el maltrato
✅ Un acto de amor

#ParaSerFelices 💙😺🐶",40,2025-02-07 14:35:00,uploaded,https://www.facebook.com/reel/705112092318593/,1,0,Reels,,,,,Total,941.0,675.0,60.0,40.0,7.0,13.0,12,12.0,,,7673.95,8.996,0.0,0.0,,,
1176590784508252,100064720237286,Alcaldía de Tuluá,"🔧🏫 ¡Recuperamos las aulas de la I. E. Julia Restrepo!

Gracias al compromiso del alcalde Gustavo Vélez y al trabajo articulado con la directiva del plantel, hemos restaurado 3 aulas y avanzamos en la intervención de otras 3 más. 💪✨

📍La Secretaría de Educación visitó la obra y comprobó los avances de esta intervención prioritaria para garantizar espacios seguros para nuestros estudiantes.

💙 ¡Seguimos cumpliendo con hechos y transformando la infraestructura educativa de Tuluá! #ParaSerFelices 💙✅","🔧🏫 ¡Recuperamos las aulas de la I. E. Julia Restrepo!

Gracias al compromiso del alcalde Gustavo Vélez y al trabajo articulado con la directiva del plantel, hemos restaurado 3 aulas y avanzamos en la intervención de otras 3 más. 💪✨

📍La Secretaría de Educación visitó la obra y comprobó los avances de esta intervención prioritaria para garantizar espacios seguros para nuestros estudiantes.

💙 ¡Seguimos cumpliendo con hechos y transformando la infraestructura educativa de Tuluá! #ParaSerFelices 💙✅",42,2025-02-07 09:38:00,,https://www.facebook.com/reel/1260339225878743/,1,0,Reels,,,,,Total,2716.0,1474.0,172.0,134.0,10.0,28.0,49,49.0,,,25961.98,10.506,0.0,0.0,,,
1176584231175574,100064720237286,Alcaldía de Tuluá,"#BienestarSocial | Mesa de Participación de Niños, Niñas y Adolescentes: Voces para la Construcción de la Política Pública.

Más de 50 niños, niñas y adolescentes de diferentes instituciones educativas participaron activamente en la Mesa de Participación, un espacio de diálogo donde aportaron sus ideas, experiencias y propuestas para la construcción de la Política Pública que garantizará la protección y el cumplimiento de sus derechos. 

Lee la noticia completa:⬇⬇⬇
",,0,2025-02-07 09:26:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0GXAYMJhv7F2aKtCnNpyXRtGpiFfwq3o2hbfY1qoCyjwQc1zqwZ5NSd7U7C1X8RiTl,0,0,Enlaces,,,,,Total,1219.0,876.0,30.0,23.0,0.0,7.0,12,1.0,,11.0,,,,,,,
1176581881175809,100064720237286,Alcaldía de Tuluá,"#Gobierno | Tuluá fortalece la prevención de la violencia intrafamiliar y la protección de los derechos de la niñez.

La Administración Municipal de Tuluá, a través de la Secretaría de Gobierno, Convivencia y Seguridad y su Comisaría de Familia, desarrolló una importante jornada de sensibilización en el Colegio Guillermo Ponce de León, en cumplimiento de las funciones establecidas en la Ley 2126 de 2021.

Lee la noticia completa: ⬇⬇⬇
",,0,2025-02-07 09:22:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02N2vxJG2m6nApq3QT6NtJygHBy9PwGuds9xf3WDaZxdPuH1Wp59BniU2GxS8susG9l,0,0,Enlaces,,,,,Total,1383.0,1005.0,44.0,30.0,3.0,11.0,16,6.0,,10.0,,,,,,,
1176578981176099,100064720237286,Alcaldía de Tuluá,"#Educación | Alcaldía avanza en recuperación de techos en la I.E. Julia Restrepo.

Con el compromiso de garantizar entornos educativos seguros y dignos para la comunidad estudiantil, el alcalde Gustavo Vélez Román,  continúa trabajando por recuperación de las aulas de la Institución Educativa Julia Restrepo.

Lee la noticia completa: ⬇⬇⬇
",,0,2025-02-07 09:18:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02nMNzex5AqK8nKrwRpVbf8g4HBW1yCJhkmMAFhXoNRoVwSrDrPyPikggo9Hd6VCGZl,0,0,Enlaces,,,,,Total,2165.0,1485.0,79.0,60.0,7.0,12.0,15,10.0,,5.0,,,,,,,
1174201294747201,100064720237286,Alcaldía de Tuluá,"💡🚧 No es Medellín, ni Bogotá… ¡Es Tuluá!
Así luce hoy nuestra salida norte, gracias al compromiso del alcalde Gustavo Vélez y su apuesta por una ciudad más segura, moderna y bien iluminada.

Instalamos 2.200 metros de alumbrado público, con 93 postes y 82 luminarias LED que transforman la movilidad nocturna.

🌙✨ Seguimos trabajando por una Tuluá que brille con luz propia. #ParaSerFelices 💙","💡🚧 No es Medellín, ni Bogotá… ¡Es Tuluá!
Así luce hoy nuestra salida norte, gracias al compromiso del alcalde Gustavo Vélez y su apuesta por una ciudad más segura, moderna y bien iluminada.

Instalamos 2.200 metros de alumbrado público, con 93 postes y 82 luminarias LED que transforman la movilidad nocturna.

🌙✨ Seguimos trabajando por una Tuluá que brille con luz propia. #ParaSerFelices 💙",54,2025-06-29 15:56:00,uploaded,https://www.facebook.com/reel/1262260548882433/,1,0,Reels,,,,,Total,10905.0,3880.0,836.0,556.0,45.0,235.0,284,284.0,,,104110.963,11.095,0.0,0.0,,,
1174036038097060,100064720237286,Alcaldía de Tuluá,"🎙️ElPodcastdeVélez | Episodio Especial: Una semana de Resultados.

En este nuevo episodio, el alcalde Gustavo Vélez nos comparte de primera mano todo lo que vivió durante la última semana: la entrega del puente de Papayal junto a la gobernadora del Valle, las visitas de obra para verificar los frentes activos en la ciudad 🏗️ y hace un balance completo de lo que fue el regreso triunfal de nuestra feria número 67. 🐴🎶💥

¡Súbele el volumen y entérate de lo que está pasando en Tuluá con voz del propio alcalde! 🎧 #ParaSerFelices","🎙️ElPodcastdeVélez | Episodio Especial: Una semana de Resultados.

En este nuevo episodio, el alcalde Gustavo Vélez nos comparte de primera mano todo lo que vivió durante la última semana: la entrega del puente de Papayal junto a la gobernadora del Valle, las visitas de obra para verificar los frentes activos en la ciudad 🏗️ y hace un balance completo de lo que fue el regreso triunfal de nuestra feria número 67. 🐴🎶💥

¡Súbele el volumen y entérate de lo que está pasando en Tuluá con voz del propio alcalde! 🎧 #ParaSerFelices",634,2025-06-29 10:45:00,,https://www.facebook.com/AlcaldiaDeTulua/videos/1054291366863424/,1,0,Videos,,,,,Total,2257.0,1847.0,121.0,79.0,17.0,25.0,75,75.0,,,34098.917,17.117,0.0,0.0,0.0,,
1173385924828738,100064720237286,Alcaldía de Tuluá,➡️Conoce las noticias más importantes de la semana en nuestro resumen semanal “45 segundos” #ParaSerFelices 💙✅ hoy con nuestro alcalde @gustavovelezr 💙😎,➡️Conoce las noticias más importantes de la semana en nuestro resumen semanal “45 segundos” #ParaSerFelices 💙✅ hoy con nuestro alcalde @gustavovelezr 💙😎,69,2025-06-28 15:57:00,,https://www.facebook.com/reel/460257873848847/,1,0,Reels,,,,,Total,2139.0,1307.0,79.0,55.0,8.0,16.0,51,51.0,,,16979.864,8.725,0.0,0.0,,,
1173104314856899,100064720237286,Alcaldía de Tuluá,"🩺💙 ¡Tuluá tiene el primer Club de Hipertensión y Diabetes del Valle!

Socializamos “Cuidarte”, un programa pionero que beneficiará a más de 800 tulueños, con talleres, actividad física, educación en salud y apoyo psicosocial. Con el acompañamiento de la doctora María Cristina Lesmes, secretaria de Salud Departamental, dimos este paso histórico por la salud de los tulueños.

📞 Los usuarios serán contactados vía telefónica y también podrán seguir la programación por las redes del Hospital Rubén Cruz Vélez.

¡Cuidarte es nuestra prioridad!  #ParaSerFelices 💙💪🏼",,0,2025-06-28 07:11:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02jyEFQaLGSzUZ56hqYz4dMpDdBqmMndAaYewPAL3pNo3DK52XG7eHJyF9VTVFnY6el,0,0,Fotos,,,,,Total,5306.0,3666.0,82.0,64.0,6.0,12.0,262,72.0,190.0,,,,,,,,
1172607541573243,100064720237286,Alcaldía de Tuluá,"🚧 ¡700 metros de topping que transforman a Chiminangos! 🛣️✨

El alcalde Gustavo Vélez supervisa de cerca esta gran obra que mejorará la movilidad y calidad de vida en el sector. 👷‍♂️✅

➡️ Los tulueños están felices porque estas vías nuevas sí se sienten.
⚡ Obras en tiempo récord, bien hechas y con la comunidad como prioridad.

💙 ¡Escuchamos a los tulueños y cumplimos con hechos! Porque son obras #ParaSerFelices 🤩💪🏼","🚧 ¡700 metros de topping que transforman a Chiminangos! 🛣️✨

El alcalde Gustavo Vélez supervisa de cerca esta gran obra que mejorará la movilidad y calidad de vida en el sector. 👷‍♂️✅

➡️ Los tulueños están felices porque estas vías nuevas sí se sienten.
⚡ Obras en tiempo récord, bien hechas y con la comunidad como prioridad.

💙 ¡Escuchamos a los tulueños y cumplimos con hechos! Porque son obras #ParaSerFelices 🤩💪🏼",97,2025-06-27 15:54:00,,https://www.facebook.com/reel/1304216561266890/,1,0,Reels,,,,,Total,20952.0,10420.0,947.0,660.0,108.0,179.0,828,828.0,,,414859.724,22.684,0.0,0.0,,,
1172589571575040,100064720237286,Alcaldía de Tuluá,"#Gobierno | Jornada de salud para población privada de la libertad en el CAI Aguaclara

En el marco de las acciones integrales orientadas al bienestar de la población privada de la libertad (PPL), el Hospital Municipal Rubén Cruz Vélez, en articulación con la Secretaría de Gobierno, llevó a cabo una jornada especial de atención en salud en el CAI del corregimiento de Aguaclara.

Lee la noticia completa: ⬇⬇⬇
",,0,2025-06-27 15:15:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02VSg14zZ25SHKmctNJqhAw7rUYG8gs5qmfFhZitD7jxLnUZS9inY3F8FWSW6mBdQWl,0,0,Enlaces,,,,,Total,2175.0,1571.0,26.0,19.0,0.0,7.0,19,6.0,,13.0,,,,,,,
1172587244908606,100064720237286,Alcaldía de Tuluá,"#Obras | Alcalde Gustavo Vélez supervisa avance de obras viales en Chiminangos.

Dando cumplimiento a lo prometido el pasado viernes durante la entrega del puente Papayal y la vía El Cairo, el alcalde de Tuluá, Gustavo Vélez Román, supervisó el avance de la intervención vial en el barrio Chiminangos, específicamente en el tramo que conecta con la vía recientemente entregada en la zona de Tres Esquinas.

Lee la noticia completa:⬇⬇⬇",,0,2025-06-27 15:10:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0QwE272cizXsd13hjVKCBEDBqeFsCDdeTzxG82jsaBBezrcpQbKqFsw48dBBCTQvCl,0,0,Enlaces,,,,,Total,5635.0,3795.0,157.0,130.0,7.0,20.0,124,61.0,,63.0,,,,,,,
1172585484908782,100064720237286,Alcaldía de Tuluá,"#BienestarSocial | Tuluá cuenta con su Primer Centro Demostrativo para la Primera Infancia.

Tuluá marca un hito en el bienestar infantil con la apertura de su Primer Centro Demostrativo para la Primera Infancia, una iniciativa que nace de la articulación entre la Administración Municipal, United Way Colombia y la Fundación Levapan.

Lee la noticia completa:⬇⬇⬇",,0,2025-06-27 15:07:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0jKzMLgsHJmPwBnKwqgyjLYeDDXBGkD81WLBUpj7eHf8S2kvpSRGPFXcAa1Bcwo3Xl,0,0,Enlaces,,,,,Total,3332.0,2434.0,59.0,43.0,4.0,12.0,94,33.0,,61.0,,,,,,,
1172580641575933,100064720237286,Alcaldía de Tuluá,"#SEDAMA | Alcaldía apoya producción apícola en vereda Maravelez

Buscando fortalecer las unidades productivas y apoyar a los pequeños productores en el inicio de su proceso de apicultura, una actividad con alto potencial para la economía rural y el cuidado ambiental, la Administración Municipal, en cumplimiento del compromiso del alcalde Gustavo Vélez Román con el desarrollo del campo tulueño, realizó la entrega de 18 cajonerías apícolas en la vereda Maravelez, zona rural montañosa del municipio. 

Lee la noticia completa: ⬇⬇⬇",,0,2025-06-27 14:55:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02BHfn4sQ4jZyu1LfFMosaen6aJoY2LyGboGuhRur16xy7eqj578BUQVPm4qesLuzql,0,0,Enlaces,,,,,Total,1958.0,1428.0,43.0,32.0,1.0,10.0,24,5.0,,19.0,,,,,,,
1172543954912935,100064720237286,Alcaldía de Tuluá,"🚜 ¡Llegamos a Maravelez, con insumos agrícolas!🐝🍯

Con esta dotación, impulsamos la apicultura como una alternativa productiva sostenible en la zona rural montañosa de Tuluá.

Son 18 cajonerías apícolas entregadas, fortalecemos el trabajo de nuestros campesinos, acompañadas de asistencia técnica permanente. ¡Así cumplimos con hechos en el campo tulueño! 🌿💙💪🏼 #ParaSerFelices","🚜 ¡Llegamos a Maravelez, con insumos agrícolas!🐝🍯

Con esta dotación, impulsamos la apicultura como una alternativa productiva sostenible en la zona rural montañosa de Tuluá.

Son 18 cajonerías apícolas entregadas, fortalecemos el trabajo de nuestros campesinos, acompañadas de asistencia técnica permanente. ¡Así cumplimos con hechos en el campo tulueño! 🌿💙💪🏼 #ParaSerFelices",44,2025-06-27 13:33:00,,https://www.facebook.com/reel/1376310333639424/,1,0,Reels,,,,,Total,2689.0,1458.0,72.0,57.0,1.0,14.0,59,59.0,,,29099.357,12.478,0.0,0.0,,,
1172357491598248,100064720237286,Alcaldía de Tuluá,"¡Gran noticia para Tuluá! 🎉 

Hoy, se lanza el primer Centro Demostrativo para Primera Infancia, gracias a la gestión conjunta de la Administración Municipal, United Way Colombia, Fundación Levapan y la Secretaría de Bienestar Social. 🙌 Un espacio para el desarrollo y el bienestar de nuestros niños y niñas. 🌟 #Tuluá #PrimeraInfancia #ParaSerFelices💙","¡Gran noticia para Tuluá! 🎉 

Hoy, se lanza el primer Centro Demostrativo para Primera Infancia, gracias a la gestión conjunta de la Administración Municipal, United Way Colombia, Fundación Levapan y la Secretaría de Bienestar Social. 🙌 Un espacio para el desarrollo y el bienestar de nuestros niños y niñas. 🌟 #Tuluá #PrimeraInfancia #ParaSerFelices💙",62,2025-06-27 08:14:00,,https://www.facebook.com/AlcaldiaDeTulua/videos/736430038753433/,0,0,Videos,,,,,Total,4154.0,2267.0,230.0,180.0,4.0,46.0,176,176.0,,,51672.524,13.783,0.0,0.0,0.0,,
1172271331606864,100064720237286,Alcaldía de Tuluá,"💙 ¡Más de 1000 certificados de discapacidad entregados en Tuluá!

Después de más de 3 años de espera, Brian, tulueño con discapacidad, recibió su certificado gracias al acompañamiento de la Secretaría de Salud Municipal y el compromiso del alcalde Gustavo Vélez con una Tuluá más incluyente.

📄 Este documento no solo reconoce derechos, también abre la puerta a oportunidades, beneficios y atención diferencial.

🧑‍🦽 Con este, ya son más de 1.000 certificados entregados en 2024 y 2025, por una ciudad donde todos tengan acceso a lo que merecen.

📍 Si lo necesitas, acércate al segundo piso del Centro Comercial Bicentenario Plaza. ¡Estamos para ayudarte! #ParaSerFelices","💙 ¡Más de 1000 certificados de discapacidad entregados en Tuluá!

Después de más de 3 años de espera, Brian, tulueño con discapacidad, recibió su certificado gracias al acompañamiento de la Secretaría de Salud Municipal y el compromiso del alcalde Gustavo Vélez con una Tuluá más incluyente.

📄 Este documento no solo reconoce derechos, también abre la puerta a oportunidades, beneficios y atención diferencial.

🧑‍🦽 Con este, ya son más de 1.000 certificados entregados en 2024 y 2025, por una ciudad donde todos tengan acceso a lo que merecen.

📍 Si lo necesitas, acércate al segundo piso del Centro Comercial Bicentenario Plaza. ¡Estamos para ayudarte! #ParaSerFelices",48,2025-06-27 06:01:00,,https://www.facebook.com/reel/4155229878043321/,1,0,Reels,,,,,Total,2111.0,1394.0,83.0,64.0,0.0,19.0,37,37.0,,,18283.28,9.552,0.0,0.0,,,
