"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","Impresiones del anuncio","Total de clics","Clics de otro tipo","Clics en el enlace","CPM del anuncio (USD)","Consumo de segmentación del público coincidente (Photo Click)"
1155842623249735,100064720237286,"Alcaldía de Tuluá","💡💧🚧 ¡Obras de Infraestructura que ponen a Tuluá en el mapa!

Con el liderazgo del alcalde @gustavovelezr, estamos transformando el presente y construyendo un futuro con más agua potable, vías rurales, calles seguras, espacios públicos renovados y una ciudad más iluminada.

💪 Más de 35 sistemas de tratamiento de aguas en corregimientos
💡 13 sectores iluminados con tecnología LED
🛣️ Vías rurales recuperadas y accesibilidad en nuestras calles
🏞️ Parques y escenarios deportivos para la integración de las familias

Tuluá 2024: Obras que iluminan, conectan y transforman vidas. #ParaSerFelices 💙💪🏼","💡💧🚧 ¡Obras de Infraestructura que ponen a Tuluá en el mapa!

Con el liderazgo del alcalde @gustavovelezr, estamos transformando el presente y construyendo un futuro con más agua potable, vías rurales, calles seguras, espacios públicos renovados y una ciudad más iluminada.

💪 Más de 35 sistemas de tratamiento de aguas en corregimientos
💡 13 sectores iluminados con tecnología LED
🛣️ Vías rurales recuperadas y accesibilidad en nuestras calles
🏞️ Parques y escenarios deportivos para la integración de las familias

Tuluá 2024: Obras que iluminan, conectan y transforman vidas. #ParaSerFelices 💙💪🏼",124,"06/06/2025 13:39",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/724539093305015/,0,0,Videos,,,,,Total,1964,1661,66,49,3,14,12370.306,6.86,0,0,27,27,,0,
1155803286587002,100064720237286,"Alcaldía de Tuluá","#Seguridad | “Operación Tuluá” intervino sectores estratégicos garantizando seguridad.

En el marco de la estrategia “Operación Tuluá”, liderada por las autoridades, el alcalde Gustavo Adolfo Vélez Román reconoció y exaltó el buen comportamiento de los tulueños, destacando la excelente disposición de la ciudadanía frente a la implementación del toque de queda, decretado desde las 9:00 p.m. del miércoles 5 de junio hasta las 5:00 a.m. del jueves 6.

Lee la noticia completa: ⬇⬇⬇
",,0,"06/06/2025 12:14",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02GD31LSXAZpnk2FKgpywC7BPyn1ZdcFZYqAEavCdFf6pdkBGcSR9LDwtvK6SvYSAMl,0,0,Enlaces,,,,,Total,6979,4734,78,67,7,4,,,,,322,225,97,,
1155718329928831,100064720237286,"Alcaldía de Tuluá","🚧 ¡Comenzamos sello de juntas para recuperar la vía a Tres Esquinas con topping!✅

Ya estamos realizando sello de juntas, aplicando un material para llenar los espacios entre el concreto, un paso crucial que lo prepara para aplicar la técnica topping y mejorar la movilidad de la comunidad!
¡Comprometidos con vías más seguras y duraderas!🚧 Obras #ParaSerFelices","🚧 ¡Comenzamos sello de juntas para recuperar la vía a Tres Esquinas con topping!✅

Ya estamos realizando sello de juntas, aplicando un material para llenar los espacios entre el concreto, un paso crucial que lo prepara para aplicar la técnica topping y mejorar la movilidad de la comunidad!
¡Comprometidos con vías más seguras y duraderas!🚧 Obras #ParaSerFelices",26,"06/06/2025 09:39",N/A,https://www.facebook.com/reel/1048987326701157/,1,0,Reels,,,,,Total,6076,4165,186,140,23,23,46300.01,8.441,0,0,189,189,,,
1155182299982434,100064720237286,"Alcaldía de Tuluá","✅ ¡Capturados cuatro integrantes de La Inmaculada!

Gracias al trabajo articulado entre la Gobernación, Alcaldía, Fuerza Pública y red de apoyo, se lograron 4 capturas por delitos como porte ilegal de armas, tráfico de estupefacientes y extorsión. desactivando las acciones delictivas que se pretendían realizar la madrugada del jueves cinco de junio de 2025, logrando mantener el control del orden público en la ciudad.
¡Tuluá no está sola, seguimos trabajando por tu seguridad! 🚨💪🏼✅ @policiavalledelcauca @gobvalle @valleseguridad","✅ ¡Capturados cuatro integrantes de La Inmaculada!

Gracias al trabajo articulado entre la Gobernación, Alcaldía, Fuerza Pública y red de apoyo, se lograron 4 capturas por delitos como porte ilegal de armas, tráfico de estupefacientes y extorsión. desactivando las acciones delictivas que se pretendían realizar la madrugada del jueves cinco de junio de 2025, logrando mantener el control del orden público en la ciudad.
¡Tuluá no está sola, seguimos trabajando por tu seguridad! 🚨💪🏼✅ @policiavalledelcauca @gobvalle @valleseguridad",61,"06/05/2025 18:14",mixed,https://www.facebook.com/reel/687515060723362/,1,0,Reels,,,,,Total,10534,6084,212,179,7,26,138000.262,14.835,0,0,438,438,,,
1155134169987247,100064720237286,"Alcaldía de Tuluá","#Seguridad | Capturados cuatro integrantes de La Inmaculada.

En Tuluá, la rápida respuesta de las autoridades permitió la captura de cuatro integrantes de la banda criminal La Inmaculada, desactivando las acciones delictivas que se pretendían realizar la madrugada del jueves cinco de junio de 2025, logrando mantener el control del orden público en la ciudad.

Lee la noticia completa: ⬇⬇⬇
",,0,"06/05/2025 16:40",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02nncC5mR7HatLwnnoKgaKY6sNA1KzUe6aNVW17mxZYQSEdC3ZDU3FsaEwsPnjRfdtl,0,0,Enlaces,,,,,Total,27220,15413,330,278,10,42,,,,,2942,834,2108,,
1155130869987577,100064720237286,"Alcaldía de Tuluá","🔴 ¡Atención Tuluá!
Se mantiene el toque de queda desde las 🕘 9:00 p. m. de este jueves hasta las 🕔 5:00 a. m. del viernes.
Tu colaboración es clave para proteger la seguridad de todos.
¡Unidos por la tranquilidad del municipio!💪🏼✅",,0,"06/05/2025 16:33",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0EUtcmpKzgZQLSAoMznNi1jBZmiN5p3cwHaXrBLLtCzQ9dt3ycko2bPXpBcLiV6fAl,0,0,Fotos,,,,,Total,7459,4551,59,47,0,12,,,,,74,36,,,38
1155124436654887,100064720237286,"Alcaldía de Tuluá","#Noticias | Autoridades mantienen toque de queda en Tuluá.

Tras la realización del Consejo de Seguridad llevado a cabo en la tarde de hoy, con presencia de autoridades locales y departamentales, entre ellas la coronel Sandra Rodríguez, comandante de Policía Valle, se tomó la decisión de extender la medida de toque de queda, que busca preservar el orden público y la seguridad en el municipio.
 
Lee la noticia completa:⬇⬇⬇",,0,"06/05/2025 16:20",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02SpUT8RUhouVWbsmHcoh1XSNzxRB1ua14PD6hwfVPjnmCh8ycDhKjUZ7oviXfHX5l,0,0,Enlaces,,,,,Total,6052,3941,38,33,0,5,,,,,263,28,235,,
1155005323333465,100064720237286,"Alcaldía de Tuluá","#Noticias | Nuevas medidas transitorias de seguridad fueron adoptadas por la Administración Municipal.

Como parte del plan de contención y vigilancia que se ha intensificado en toda la ciudad, la Administración Municipal en coordinación con la Gobernación del Valle, la  Policía Nacional, el Ejercito Nacional y la Fiscalía General de la Nación expidieron nuevas medidas de seguridad transitorias para garantizar el orden. 

Lee la noticia completa: ⬇⬇⬇
",,0,"06/05/2025 12:27",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid064W8sV9s1hA7mTfkTStp4CN8Pxuj6NQcrsKGWY5dhggkhgdRh5cRbXRvYysD5AVRl,0,0,Enlaces,,,,,Total,10103,5959,60,47,4,9,,,,,1043,232,811,,
1154966956670635,100064720237286,"Alcaldía de Tuluá","📍Comedor digno para la I.E. Marino Dávalos 🍽️📚

Atendiendo la solicitud de la comunidad, dotamos a esta sede educativa con 6 mesas portátiles y 40 sillas, garantizando que nuestros niños y niñas ya no coman en el suelo. 🗣️ Este es un gobierno que escucha y que cumple.

💙 ¡Seguimos trabajando por una educación con dignidad! #ParaSerFelices","📍Comedor digno para la I.E. Marino Dávalos 🍽️📚

Atendiendo la solicitud de la comunidad, dotamos a esta sede educativa con 6 mesas portátiles y 40 sillas, garantizando que nuestros niños y niñas ya no coman en el suelo. 🗣️ Este es un gobierno que escucha y que cumple.

💙 ¡Seguimos trabajando por una educación con dignidad! #ParaSerFelices",55,"06/05/2025 11:12",N/A,https://www.facebook.com/reel/1244343223729813/,1,0,Reels,,,,,Total,5974,3989,204,164,17,23,49592.23,9.121,0,0,142,142,,,
1154861510014513,100064720237286,"Alcaldía de Tuluá",,,0,"06/05/2025 08:13",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0R5rPuobpVTkFBJZyCj3HcQCM6UWfYjyx8BRAGWC7fV8nD8ZVZ6Qz7RpBEok3EdWsl,0,1,Fotos,,,,,Total,7807,4951,110,71,19,20,,,,,399,310,,,89
1154804046686926,100064720237286,"Alcaldía de Tuluá","🚨 ¡Iniciamos la continuación de la Calle 26 con pavimento rígido! 🛣️✅

Con esta obra avanzamos en el desembotellamiento del centro de Tuluá, mejorando la movilidad y la calidad de vida de todos.

👷‍♀️🚧 Seguimos comprometidos con la transformación vial de nuestra ciudad.
💙 ¡Obras que conectan, obras que nos hacen felices! #ObrasParaSerFelices","🚨 ¡Iniciamos la continuación de la Calle 26 con pavimento rígido! 🛣️✅

Con esta obra avanzamos en el desembotellamiento del centro de Tuluá, mejorando la movilidad y la calidad de vida de todos.

👷‍♀️🚧 Seguimos comprometidos con la transformación vial de nuestra ciudad.
💙 ¡Obras que conectan, obras que nos hacen felices! #ObrasParaSerFelices",14,"06/05/2025 06:41",N/A,https://www.facebook.com/reel/1501125414234277/,1,0,Reels,,,,,Total,5164,3355,140,108,8,24,22832.614,5.222,0,0,116,116,,,
1154485036718827,100064720237286,"Alcaldía de Tuluá","🚨 ¡Atención, tulueños!
Desde este jueves 5 de junio 🕗 8:00 p. m. hasta las 5:00 a. m.
queda PROHIBIDO el parrillero hombre y mujer 🛵🚫 en todo Tuluá (zona urbana y rural).

📆 Vigente en los horarios establecidos hasta el lunes 9 de junio.

💡 ¡Ayúdanos a mantener la seguridad! ✅",,0,"06/04/2025 20:30",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02MrfZkSj3g5ByovnB3Zpfq6YCoTLq8uaGsSXe5QDDASwUo4JRhLT3yWq4nQXqSzNJl,0,0,Fotos,,,,,Total,19397,11544,211,129,23,59,,,,,1120,737,,,383
1154311380069526,100064720237286,"Alcaldía de Tuluá","#Noticias | Alcaldía decretó toque de queda para preservar el orden y la seguridad en Tuluá.

La Alcaldía de Tuluá informa a toda la ciudadanía que, debido a los recientes hechos vandálicos contra el servicio de transporte público en el municipio, se ha tomado la decisión de decretar toque de queda general como medida preventiva y de contención para salvaguardar la vida, la tranquilidad y la seguridad de los tulueños.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"06/04/2025 15:50",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02Fg8S15vwqX3dtAuybipJBXjV4PUzGn4DhmyBQFvbhRAn6Txi43JrEYf12q3aoMWGl,0,0,Enlaces,,,,,Total,5500,3159,42,31,5,6,,,,,155,21,134,,
1154303143403683,100064720237286,"Alcaldía de Tuluá","🚨 ¡ALCALDÍA DECRETA TOQUE DE QUEDA! 🚨

La Administración Municipal de Tuluá decreta TOQUE DE QUEDA 🕕 desde las 6:00 p.m. del miércoles 4 de junio hasta las 5:00 a.m. del jueves 5 de junio, como medida urgente para preservar el orden y la seguridad tras los hechos vandálicos contra el transporte público 🚌🔥.

👮‍♂️ La medida será vigilada por la Fuerza Pública y solo podrán circular personas con excepciones legales: personal de salud 🏥, emergencias 🚑, servicios públicos esenciales 💡, y Fuerzas Armadas.

📍 ¡Trabajamos por la tranquilidad y protección de todos! 📢 Sigue nuestras redes para más actualizaciones oficiales.","🚨 ¡ALCALDÍA DECRETA TOQUE DE QUEDA! 🚨

La Administración Municipal de Tuluá decreta TOQUE DE QUEDA 🕕 desde las 6:00 p.m. del miércoles 4 de junio hasta las 5:00 a.m. del jueves 5 de junio, como medida urgente para preservar el orden y la seguridad tras los hechos vandálicos contra el transporte público 🚌🔥.

👮‍♂️ La medida será vigilada por la Fuerza Pública y solo podrán circular personas con excepciones legales: personal de salud 🏥, emergencias 🚑, servicios públicos esenciales 💡, y Fuerzas Armadas.

📍 ¡Trabajamos por la tranquilidad y protección de todos! 📢 Sigue nuestras redes para más actualizaciones oficiales.",97,"06/04/2025 15:30",mixed,https://www.facebook.com/reel/1074740021385454/,1,0,Reels,,,,,Total,22676,13428,527,323,78,126,416228.458,21.032,0,0,1234,1234,,,
1154251866742144,100064720237286,"Alcaldía de Tuluá","#BienestarSocial | Alcaldía de Tuluá entrega 700 árboles en jornada de reforestación comunitaria.

Con esta iniciativa, el alcalde Gustavo Vélez, busca fortalecer las acciones de reforestación en el territorio, mejorar las condiciones ambientales y fomentar la participación ciudadana en la conservación de los recursos naturales. Durante la jornada, se destacó la articulación entre instituciones locales, departamentales y nacionales, así como el compromiso comunitario con el cuidado del entorno.

Lee la noticia completa: ⬇⬇⬇
",,0,"06/04/2025 13:25",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02Hos4ii3bgNohu9VwKZdSRRw1XJTuG48hApGMwMEjvgQm671vPap77zRDK6YGSNvMl,0,0,Enlaces,,,,,Total,5011,2726,41,32,3,6,,,,,23,12,11,,
1154237430076921,100064720237286,"Alcaldía de Tuluá","#Obras | Alcalde Gustavo Vélez inició obras que darán apertura a las Calles 29A y 34.

Esta intervención, además de facilitar el tránsito vehicular, desviará el paso de vehículos pesados que actualmente circulan por el barrio Sajonia, contribuyendo así a la conservación de su malla vial y reduciendo el riesgo de deterioro prematuro en esta zona residencial. 

Lee la noticia: ⬇⬇⬇
",,0,"06/04/2025 12:52",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0QB71T9hmvoBZJ6g1zAqAsUBdc1P15zetCN99aGaJAg6o1kiyNyv3QUNmPjXbVw8Tl,0,0,Enlaces,,,,,Total,10132,5867,146,114,13,19,,,,,268,131,137,,
1154230423410955,100064720237286,"Alcaldía de Tuluá","¡AVISO IMPORTANTE! ‼️🚨
A todos los afiliados al régimen subsidiado de salud:

De acuerdo con el Decreto 616 de 2022, es requisito tener encuesta Sisbén vigente y estar clasificado en los grupos A, B o C para continuar con el aseguramiento en salud.

📌 Verifica tu información y evita ser retirado del sistema de salud.
Acércate a la oficina del Sisbén o consulte en línea su grupo de clasificación. ✅",,0,"06/04/2025 12:38",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid025AxLic25PoMx6vsDYuKEmUWthxHvsxq56rjeQ3CYKfqjjrhyV2WDyUJLYc1o11tbl,0,0,Fotos,,,,,Total,5618,3418,35,26,1,8,,,,,202,50,,,152
1154058650094799,100064720237286,"Alcaldía de Tuluá","📣 ¿Para qué sirven los Consejos de Juventud?
Aquí te lo contamos 🔥👇

👥 Son espacios donde tus ideas y propuestas como joven sí cuentan.
🗣️ Defienden tus derechos, impulsan tus iniciativas y te dan voz y voto en las decisiones que importan.
💡 ¡Es tu momento de ser protagonista del cambio!

🙌 ¡Haz parte de este proceso y que se escuche tu voz! 💪✨#ParaSerFelices","📣 ¿Para qué sirven los Consejos de Juventud?
Aquí te lo contamos 🔥👇

👥 Son espacios donde tus ideas y propuestas como joven sí cuentan.
🗣️ Defienden tus derechos, impulsan tus iniciativas y te dan voz y voto en las decisiones que importan.
💡 ¡Es tu momento de ser protagonista del cambio!

🙌 ¡Haz parte de este proceso y que se escuche tu voz! 💪✨#ParaSerFelices",34,"06/04/2025 07:42",uploaded,https://www.facebook.com/reel/1613968179319560/,1,0,Reels,,,,,Total,1919,1617,32,27,0,5,6366.293,3.576,0,0,7,7,,,
1153561336811197,100064720237286,"Alcaldía de Tuluá","2024: el año en que Tuluá recuperó la seguridad y la esperanza 🔒✨

👮‍♂️ Con más seguridad y mayor presencia en las calles, los homicidios bajaron, los hurtos disminuyeron y la confianza volvió.
🚔 Más de 800 capturas, 412 allanamientos y 202 Caravanas por la Vida nos devolvieron la tranquilidad.
🚦 Recuperamos la movilidad, señalizamos zonas críticas y salvamos vidas con educación vial.
🤝 Estuvimos donde más se necesitaba: acompañamos a familias desplazadas y entregamos ayuda humanitaria a cientos de personas.
Hoy Tuluá camina con más seguridad, con más orden, con más vida.
Porque este es un Gobierno de Resultados.
#ParaSerFelices","2024: el año en que Tuluá recuperó la seguridad y la esperanza 🔒✨

👮‍♂️ Con más seguridad y mayor presencia en las calles, los homicidios bajaron, los hurtos disminuyeron y la confianza volvió.
🚔 Más de 800 capturas, 412 allanamientos y 202 Caravanas por la Vida nos devolvieron la tranquilidad.
🚦 Recuperamos la movilidad, señalizamos zonas críticas y salvamos vidas con educación vial.
🤝 Estuvimos donde más se necesitaba: acompañamos a familias desplazadas y entregamos ayuda humanitaria a cientos de personas.
Hoy Tuluá camina con más seguridad, con más orden, con más vida.
Porque este es un Gobierno de Resultados.
#ParaSerFelices",133,"06/03/2025 16:30",uploaded,https://www.facebook.com/AlcaldiaDeTulua/videos/733994692500414/,1,0,Videos,,,,,Total,2190,1895,68,37,20,11,17475.237,8.689,0,0,47,47,,0,
1153544430146221,100064720237286,"Alcaldía de Tuluá","#Obras | Arrancó fase inicial de las obras que transformarán el corregimiento de Nariño.

Tras la socialización liderada por el alcalde Gustavo Vélez, el pasado viernes, donde se presentaron las megas obras que transformarán el corregimiento de Nariño, comenzaron oficialmente las primeras acciones para su ejecución. Empresas Municipales de Tulua ESP

Lee la noticia completa: ⬇⬇⬇
",,0,"06/03/2025 15:55",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0362D2L29NVYkTXPwwEta5F3qNYMdSHRxqpLX47EJeKhfdrF8x9yAGNspss5RkH714l,0,0,Enlaces,,,,,Total,4067,2815,62,48,4,10,,,,,102,38,64,,
1153543763479621,100064720237286,"Alcaldía de Tuluá","#BienestarSocial | Alcaldía fortalece acciones contra el trabajo infantil en corregimiento de Nariño.

Durante la jornada se realizaron charlas informativas, actividades lúdicas y encuentros de reflexión, con la participación activa de autoridades locales, entidades gubernamentales y organizaciones sociales, quienes ratificaron su voluntad de trabajar de manera articulada en la prevención y erradicación de esta problemática.

Lee la noticia completa: ⬇⬇⬇
",,0,"06/03/2025 15:54",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02rPxpvHF4yTEydzB7ieax57gqXdpV8X1V8MfDjqFAPNJ8Zzg5XBjepKnsxCELh4DVl,0,0,Enlaces,,,,,Total,1902,1404,27,22,0,5,,,,,6,2,4,,
